id,time_utc,time_dk,price_area,total_load,total_wind,wind_offshore,wind_onshore,solar,exchange_continent,exchange_great_belt,exchange_nordic,exchange_gb,net_exchange,created_at
264383535568598,2025-06-02 04:30:00,2025-06-02 06:30:00,DK1,2247.62,1519.9,764.9,755.0,269.0,-757.09,0.0,604.29,214.1,61.299957,2026-08-30 08:43:55.856423
422307125662527,2025-06-02 03:45:00,2025-06-02 05:45:00,DK1,2050.0,1731.11,859.53,871.58,113.85,-755.13,3.32,557.11,231.54,36.839973,2026-08-30 08:43:55.856423
494280350570376,2025-06-02 03:00:00,2025-06-02 05:00:00,DK1,1938.54,1806.91,914.35,892.56,20.26,-828.63,30.09,587.7,182.89,-27.949993,2026-08-30 08:43:55.856423
310928173179293,2025-06-02 01:45:00,2025-06-02 03:45:00,DK1,1957.21,1960.94,1058.08,902.86,4.55,-812.4,48.88,582.68,133.66,-47.180027,2026-08-30 08:43:55.856423
390187560584338,2025-06-01 13:00:00,2025-06-01 15:00:00,DK1,2795.38,393.05002,15.63,377.42,670.72,810.64,-53.06,-270.56,98.98,586.0,2026-08-30 08:43:55.856423
530364926585392,2025-06-01 09:30:00,2025-06-01 11:30:00,DK1,2484.43,250.36,25.1,225.26,668.83,571.6,-16.34,-132.41,21.01,443.86,2026-08-30 08:43:55.856423
789841566827567,2025-06-01 08:30:00,2025-06-01 10:30:00,DK1,2440.77,308.08,20.47,287.61,778.66,503.36,-41.07,-10.39,12.06,463.96,2026-08-30 08:43:55.856423
574922513826549,2025-05-31 21:45:00,2025-05-31 23:45:00,DK1,1926.44,496.68,259.4,237.28,0.04,-342.73,-76.22,549.69,152.58,283.31998,2026-08-30 08:43:55.856423
395053827521808,2025-05-31 12:45:00,2025-05-31 14:45:00,DK1,2363.01,165.09001,9.99,155.1,953.1,169.96,-20.94,153.21,-11.05,291.18002,2026-08-30 08:43:55.856423
818082326880778,2025-05-31 11:45:00,2025-05-31 13:45:00,DK1,2442.74,213.15001,11.46,201.69,960.49,491.61,-49.55,141.66,-183.12,400.6,2026-08-30 08:43:55.856423
971072902271122,2025-05-31 10:15:00,2025-05-31 12:15:00,DK1,2508.75,302.41998,10.71,291.71,1117.48,404.91,18.8,119.32,-249.18,293.85,2026-08-30 08:43:55.856423
901464389562955,2025-05-30 18:15:00,2025-05-30 20:15:00,DK1,2282.15,2140.05,993.93,1146.12,107.59,-551.07,78.56,565.95,-131.95,-38.509995,2026-08-30 08:43:55.856423
197873930010196,2025-05-30 14:30:00,2025-05-30 16:30:00,DK1,2642.42,1230.6,79.71,1150.89,642.26,580.44,11.89,-155.42,-208.38,228.53,2026-08-30 08:43:55.856423
809956093441684,2025-05-30 06:00:00,2025-05-30 08:00:00,DK1,2335.72,2686.46,1233.27,1453.19,618.07,305.68,78.62,-292.52,-381.54,-289.76,2026-08-30 08:43:55.856423
297455222711311,2025-05-30 00:00:00,2025-05-30 02:00:00,DK1,2035.74,3149.21,1529.29,1619.92,8.44,137.98,78.63,-133.73,-381.68,-298.8,2026-08-30 08:43:55.856423
566850085418346,2025-05-29 22:15:00,2025-05-30 00:15:00,DK1,2017.97,3210.32,1547.14,1663.18,9.5,110.16,-49.33,-38.92,-344.31,-322.4,2026-08-30 08:43:55.856423
571474673390397,2025-05-29 22:00:00,2025-05-30 00:00:00,DK1,2041.66,3170.5798,1501.98,1668.6,9.62,114.51,-53.09,-38.87,-344.31,-321.76,2026-08-30 08:43:55.856423
823171234956822,2025-05-29 20:45:00,2025-05-29 22:45:00,DK1,2169.59,3206.3,1414.09,1792.21,10.87,3.75,-11.34,92.04,-380.45,-296.0,2026-08-30 08:43:55.856423
7934937594972,2025-05-29 14:00:00,2025-05-29 16:00:00,DK1,2556.83,885.02,97.06,787.96,634.06,644.73,-99.54,-327.39,222.85,440.64996,2026-08-30 08:43:55.856423
472402236829990,2025-05-29 13:00:00,2025-05-29 15:00:00,DK1,2633.64,676.37,97.55,578.82,559.88,656.73,-22.0,-292.64,157.35,499.43997,2026-08-30 08:43:55.856423
361166309452370,2025-05-29 12:15:00,2025-05-29 14:15:00,DK1,2635.4,622.74,113.12,509.62,753.2,779.04,-66.41,-279.06,96.81,530.37994,2026-08-30 08:43:55.856423
456953685356027,2025-05-29 08:45:00,2025-05-29 10:45:00,DK1,2452.0,696.88,235.07,461.81,2122.6,337.49,22.72,-101.17,-167.74,91.29999,2026-08-30 08:43:55.856423
909111413022062,2025-05-29 04:30:00,2025-05-29 06:30:00,DK1,1967.5,769.91,431.58,338.33,291.58,-490.03,-1.42,416.33,256.96,181.83998,2026-08-30 08:43:55.856423
113831674799782,2025-05-28 21:00:00,2025-05-28 23:00:00,DK1,2315.73,1318.74,507.13,811.61,3.05,-175.52,63.72,602.55,-283.75,206.99998,2026-08-30 08:43:55.856423
524020713628657,2025-05-28 19:30:00,2025-05-28 21:30:00,DK1,2372.56,921.25,321.8,599.45,18.74,-27.99,59.18,608.52,-341.73,297.98,2026-08-30 08:43:55.856423
183465029279605,2025-05-28 19:00:00,2025-05-28 21:00:00,DK1,2387.65,901.66003,315.02,586.64,70.55,-34.94,52.11,614.57,-343.83,287.91003,2026-08-30 08:43:55.856423
723732000966536,2025-05-28 11:15:00,2025-05-28 13:15:00,DK1,2948.49,539.43,128.57,410.86,1505.29,245.41,-16.05,188.97,-262.25,156.08,2026-08-30 08:43:55.856423
412339360736811,2025-05-28 09:30:00,2025-05-28 11:30:00,DK1,2877.3,223.74998,56.46,167.29,1503.29,148.8,-28.2,375.41,-223.13,272.88,2026-08-30 08:43:55.856423
878825646541966,2025-05-28 01:45:00,2025-05-28 03:45:00,DK1,2177.83,154.86,49.74,105.12,0.22,125.74,21.6,340.17,-24.72,462.79,2026-08-30 08:43:55.856423
119300091999465,2025-05-27 21:45:00,2025-05-27 23:45:00,DK1,2186.63,409.59,156.16,253.43,1.67,200.75,-4.94,471.67,-259.59,407.89,2026-08-30 08:43:55.856423
422437655644360,2025-05-27 19:30:00,2025-05-27 21:30:00,DK1,2368.87,838.26,370.29,467.97,15.42,152.19,15.96,422.51,-261.89,328.77,2026-08-30 08:43:55.856423
624063947811565,2025-05-27 18:30:00,2025-05-27 20:30:00,DK1,2494.01,1248.83,447.99,800.84,118.26,-162.16,2.37,424.32,-26.01,238.52,2026-08-30 08:43:55.856423
532174747705083,2025-05-27 06:30:00,2025-05-27 08:30:00,DK1,2241.71,3386.4202,1537.75,1848.67,181.74,212.83,39.33,-299.87,-288.64,-336.35,2026-08-30 08:43:55.856423
49595556800926,2025-05-27 01:45:00,2025-05-27 03:45:00,DK1,1840.46,2207.09,1340.41,866.68,0.0,-44.64,-86.92,-62.17,56.36,-137.37,2026-08-30 08:43:55.856423
281689131682473,2025-05-27 01:00:00,2025-05-27 03:00:00,DK1,1919.66,2058.52,1281.76,776.76,0.0,-238.67,-102.14,7.02,226.18,-107.61,2026-08-30 08:43:55.856423
411244051331573,2025-05-26 22:15:00,2025-05-27 00:15:00,DK1,1946.43,1701.6001,1041.51,660.09,0.0,-517.68,-57.77,418.56,182.41,25.520008,2026-08-30 08:43:55.856423
115720242651598,2025-05-26 19:45:00,2025-05-26 21:45:00,DK1,2064.77,1517.68,869.78,647.9,1.52,,,,,0.0,2026-08-30 08:43:55.856423
766487197128164,2025-05-26 18:30:00,2025-05-26 20:30:00,DK1,2064.08,1944.5399,963.43,981.11,83.64,-647.44,-78.41,485.43,185.08,-55.34001,2026-08-30 08:43:55.856423
983791675104064,2025-05-26 09:30:00,2025-05-26 11:30:00,DK1,2010.35,1648.4,283.66,1364.74,841.16,178.0,-70.87,-334.79,164.29,-63.370018,2026-08-30 08:43:55.856423
227514343141118,2025-05-26 06:15:00,2025-05-26 08:15:00,DK1,2828.28,2213.82,937.22,1276.6,926.86,-468.89,-76.84,78.26,288.26,-179.20999,2026-08-30 08:43:55.856423
516052439899734,2025-05-26 04:30:00,2025-05-26 06:30:00,DK1,2374.89,2057.16,1141.59,915.57,261.32,-598.13,-103.52,344.0,288.26,-69.38999,2026-08-30 08:43:55.856423
